Year,Industry_aggregation_NZSIOC,Industry_code_NZSIOC,Industry_name_NZSIOC,Units,Variable_code,Variable_name,Variable_category,Value,Industry_code_ANZSIC06,value_x10
2019,Level 3,CC41,Printing,Dollars,H34,Total income per employee count,Financial ratios,"212,300",ANZSIC06 groups C161 and C162,"212,300212,300212,300212,300212,300212,300212,300212,300212,300212,300"
2019,Level 3,CC41,Printing,Dollars,H35,Surplus per employee count,Financial ratios,"12,300",ANZSIC06 groups C161 and C162,"12,30012,30012,30012,30012,30012,30012,30012,30012,30012,300"
2019,Level 3,CC41,Printing,Percentage,H36,Current ratio,Financial ratios,104,ANZSIC06 groups C161 and C162,104104104104104104104104104104
2019,Level 3,CC41,Printing,Percentage,H37,Quick ratio,Financial ratios,77,ANZSIC06 groups C161 and C162,77777777777777777777
2019,Level 3,CC41,Printing,Percentage,H38,Margin on sales of goods for resale,Financial ratios,30,ANZSIC06 groups C161 and C162,30303030303030303030
2019,Level 3,CC41,Printing,Percentage,H39,Return on equity,Financial ratios,52,ANZSIC06 groups C161 and C162,52525252525252525252
2019,Level 3,CC41,Printing,Percentage,H40,Return on total assets,Financial ratios,10,ANZSIC06 groups C161 and C162,10101010101010101010
2019,Level 3,CC41,Printing,Percentage,H41,Liabilities structure,Financial ratios,19,ANZSIC06 groups C161 and C162,19191919191919191919
2019,Level 4,CC411,Printing,Dollars (millions),H01,Total income,Financial performance,"1,570",ANZSIC06 groups C161 and C162,"1,5701,5701,5701,5701,5701,5701,5701,5701,5701,570"
2019,Level 4,CC411,Printing,Dollars (millions),H02,Sales of goods not further processed,Financial performance,124,ANZSIC06 groups C161 and C162,124124124124124124124124124124
2019,Level 4,CC411,Printing,Dollars (millions),H03,Sales of other goods and services,Financial performance,"1,437",ANZSIC06 groups C161 and C162,"1,4371,4371,4371,4371,4371,4371,4371,4371,4371,437"
2019,Level 4,CC411,Printing,Dollars (millions),H05,"Interest, dividends and donations",Financial performance,4,ANZSIC06 groups C161 and C162,4444444444
2019,Level 4,CC411,Printing,Dollars (millions),H06,"Government funding, grants and subsidies",Financial performance,0,ANZSIC06 groups C161 and C162,0000000000
2019,Level 4,CC411,Printing,Dollars (millions),H07,Non-operating income,Financial performance,5,ANZSIC06 groups C161 and C162,5555555555
2019,Level 4,CC411,Printing,Dollars (millions),H08,Total expenditure,Financial performance,"1,483",ANZSIC06 groups C161 and C162,"1,4831,4831,4831,4831,4831,4831,4831,4831,4831,483"
2019,Level 4,CC411,Printing,Dollars (millions),H09,Interest and donations,Financial performance,13,ANZSIC06 groups C161 and C162,13131313131313131313
2019,Level 4,CC411,Printing,Dollars (millions),H10,Indirect taxes,Financial performance,10,ANZSIC06 groups C161 and C162,10101010101010101010
2019,Level 4,CC411,Printing,Dollars (millions),H11,Depreciation,Financial performance,61,ANZSIC06 groups C161 and C162,61616161616161616161
2019,Level 4,CC411,Printing,Dollars (millions),H12,Salaries and wages paid,Financial performance,446,ANZSIC06 groups C161 and C162,446446446446446446446446446446
2019,Level 4,CC411,Printing,Dollars (millions),H13,Redundancy and severance,Financial performance,0,ANZSIC06 groups C161 and C162,0000000000
2019,Level 4,CC411,Printing,Dollars (millions),H17,Purchases of goods bought for resale,Financial performance,87,ANZSIC06 groups C161 and C162,87878787878787878787
2019,Level 4,CC411,Printing,Dollars (millions),H18,Other Purchases and operating expenses,Financial performance,854,ANZSIC06 groups C161 and C162,854854854854854854854854854854
2019,Level 4,CC411,Printing,Dollars (millions),H20,Non-operating expenses,Financial performance,12,ANZSIC06 groups C161 and C162,12121212121212121212
2019,Level 4,CC411,Printing,Dollars (millions),H21,Opening stocks,Financial performance,121,ANZSIC06 groups C161 and C162,121121121121121121121121121121
2019,Level 4,CC411,Printing,Dollars (millions),H22,Closing stocks,Financial performance,125,ANZSIC06 groups C161 and C162,125125125125125125125125125125
2019,Level 4,CC411,Printing,Dollars (millions),H23,Surplus before income tax,Financial performance,91,ANZSIC06 groups C161 and C162,91919191919191919191
2019,Level 4,CC411,Printing,Dollars (millions),H24,Total assets,Financial position,920,ANZSIC06 groups C161 and C162,920920920920920920920920920920
2019,Level 4,CC411,Printing,Dollars (millions),H25,Current assets,Financial position,481,ANZSIC06 groups C161 and C162,481481481481481481481481481481
2019,Level 4,CC411,Printing,Dollars (millions),H26,Fixed tangible assets,Financial position,284,ANZSIC06 groups C161 and C162,284284284284284284284284284284
2019,Level 4,CC411,Printing,Dollars (millions),H27,Additions to fixed assets,Financial position,43,ANZSIC06 groups C161 and C162,43434343434343434343
2019,Level 4,CC411,Printing,Dollars (millions),H28,Disposals of fixed assets,Financial position,16,ANZSIC06 groups C161 and C162,16161616161616161616
2019,Level 4,CC411,Printing,Dollars (millions),H29,Other assets,Financial position,155,ANZSIC06 groups C161 and C162,155155155155155155155155155155
2019,Level 4,CC411,Printing,Dollars (millions),H30,Total equity and liabilities,Financial position,920,ANZSIC06 groups C161 and C162,920920920920920920920920920920
2019,Level 4,CC411,Printing,Dollars (millions),H31,Shareholders funds or owners equity,Financial position,177,ANZSIC06 groups C161 and C162,177177177177177177177177177177
2019,Level 4,CC411,Printing,Dollars (millions),H32,Current liabilities,Financial position,463,ANZSIC06 groups C161 and C162,463463463463463463463463463463
2019,Level 4,CC411,Printing,Dollars (millions),H33,Other liabilities,Financial position,280,ANZSIC06 groups C161 and C162,280280280280280280280280280280
2019,Level 4,CC411,Printing,Dollars,H34,Total income per employee count,Financial ratios,"212,300",ANZSIC06 groups C161 and C162,"212,300212,300212,300212,300212,300212,300212,300212,300212,300212,300"
2019,Level 4,CC411,Printing,Dollars,H35,Surplus per employee count,Financial ratios,"12,300",ANZSIC06 groups C161 and C162,"12,30012,30012,30012,30012,30012,30012,30012,30012,30012,300"
2019,Level 4,CC411,Printing,Percentage,H36,Current ratio,Financial ratios,104,ANZSIC06 groups C161 and C162,104104104104104104104104104104
2019,Level 4,CC411,Printing,Percentage,H37,Quick ratio,Financial ratios,77,ANZSIC06 groups C161 and C162,77777777777777777777
2019,Level 4,CC411,Printing,Percentage,H38,Margin on sales of goods for resale,Financial ratios,30,ANZSIC06 groups C161 and C162,30303030303030303030
2019,Level 4,CC411,Printing,Percentage,H39,Return on equity,Financial ratios,52,ANZSIC06 groups C161 and C162,52525252525252525252
2019,Level 4,CC411,Printing,Percentage,H40,Return on total assets,Financial ratios,10,ANZSIC06 groups C161 and C162,10101010101010101010
2019,Level 4,CC411,Printing,Percentage,H41,Liabilities structure,Financial ratios,19,ANZSIC06 groups C161 and C162,19191919191919191919
2019,Level 3,CC51,Petroleum and Coal Product Manufacturing,Dollars (millions),H01,Total income,Financial performance,"13,731",ANZSIC06 group C170,"13,73113,73113,73113,73113,73113,73113,73113,73113,73113,731"
2019,Level 3,CC51,Petroleum and Coal Product Manufacturing,Dollars (millions),H02,Sales of goods not further processed,Financial performance,C,ANZSIC06 group C170,CCCCCCCCCC
2019,Level 3,CC51,Petroleum and Coal Product Manufacturing,Dollars (millions),H03,Sales of other goods and services,Financial performance,"9,155",ANZSIC06 group C170,"9,1559,1559,1559,1559,1559,1559,1559,1559,1559,155"
2019,Level 3,CC51,Petroleum and Coal Product Manufacturing,Dollars (millions),H05,"Interest, dividends and donations",Financial performance,C,ANZSIC06 group C170,CCCCCCCCCC
2019,Level 3,CC51,Petroleum and Coal Product Manufacturing,Dollars (millions),H06,"Government funding, grants and subsidies",Financial performance,0,ANZSIC06 group C170,0000000000
2019,Level 3,CC51,Petroleum and Coal Product Manufacturing,Dollars (millions),H07,Non-operating income,Financial performance,C,ANZSIC06 group C170,CCCCCCCCCC
2019,Level 3,CC51,Petroleum and Coal Product Manufacturing,Dollars (millions),H08,Total expenditure,Financial performance,"12,993",ANZSIC06 group C170,"12,99312,99312,99312,99312,99312,99312,99312,99312,99312,993"
2019,Level 3,CC51,Petroleum and Coal Product Manufacturing,Dollars (millions),H09,Interest and donations,Financial performance,C,ANZSIC06 group C170,CCCCCCCCCC
2019,Level 3,CC51,Petroleum and Coal Product Manufacturing,Dollars (millions),H10,Indirect taxes,Financial performance,"2,411",ANZSIC06 group C170,"2,4112,4112,4112,4112,4112,4112,4112,4112,4112,411"
2019,Level 3,CC51,Petroleum and Coal Product Manufacturing,Dollars (millions),H11,Depreciation,Financial performance,263,ANZSIC06 group C170,263263263263263263263263263263
2019,Level 3,CC51,Petroleum and Coal Product Manufacturing,Dollars (millions),H12,Salaries and wages paid,Financial performance,246,ANZSIC06 group C170,246246246246246246246246246246
2019,Level 3,CC51,Petroleum and Coal Product Manufacturing,Dollars (millions),H13,Redundancy and severance,Financial performance,C,ANZSIC06 group C170,CCCCCCCCCC
2019,Level 3,CC51,Petroleum and Coal Product Manufacturing,Dollars (millions),H17,Purchases of goods bought for resale,Financial performance,"3,859",ANZSIC06 group C170,"3,8593,8593,8593,8593,8593,8593,8593,8593,8593,859"
2019,Level 3,CC51,Petroleum and Coal Product Manufacturing,Dollars (millions),H18,Other Purchases and operating expenses,Financial performance,"6,030",ANZSIC06 group C170,"6,0306,0306,0306,0306,0306,0306,0306,0306,0306,030"
2019,Level 3,CC51,Petroleum and Coal Product Manufacturing,Dollars (millions),H20,Non-operating expenses,Financial performance,C,ANZSIC06 group C170,CCCCCCCCCC
2019,Level 3,CC51,Petroleum and Coal Product Manufacturing,Dollars (millions),H21,Opening stocks,Financial performance,"1,378",ANZSIC06 group C170,"1,3781,3781,3781,3781,3781,3781,3781,3781,3781,378"
2019,Level 3,CC51,Petroleum and Coal Product Manufacturing,Dollars (millions),H22,Closing stocks,Financial performance,"1,328",ANZSIC06 group C170,"1,3281,3281,3281,3281,3281,3281,3281,3281,3281,328"
2019,Level 3,CC51,Petroleum and Coal Product Manufacturing,Dollars (millions),H23,Surplus before income tax,Financial performance,688,ANZSIC06 group C170,688688688688688688688688688688
2019,Level 3,CC51,Petroleum and Coal Product Manufacturing,Dollars (millions),H24,Total assets,Financial position,"6,648",ANZSIC06 group C170,"6,6486,6486,6486,6486,6486,6486,6486,6486,6486,648"
2019,Level 3,CC51,Petroleum and Coal Product Manufacturing,Dollars (millions),H25,Current assets,Financial position,"2,932",ANZSIC06 group C170,"2,9322,9322,9322,9322,9322,9322,9322,9322,9322,932"
2019,Level 3,CC51,Petroleum and Coal Product Manufacturing,Dollars (millions),H26,Fixed tangible assets,Financial position,C,ANZSIC06 group C170,CCCCCCCCCC
2019,Level 3,CC51,Petroleum and Coal Product Manufacturing,Dollars (millions),H27,Additions to fixed assets,Financial position,407,ANZSIC06 group C170,407407407407407407407407407407
2019,Level 3,CC51,Petroleum and Coal Product Manufacturing,Dollars (millions),H28,Disposals of fixed assets,Financial position,C,ANZSIC06 group C170,CCCCCCCCCC
2019,Level 3,CC51,Petroleum and Coal Product Manufacturing,Dollars (millions),H29,Other assets,Financial position,C,ANZSIC06 group C170,CCCCCCCCCC
2019,Level 3,CC51,Petroleum and Coal Product Manufacturing,Dollars (millions),H30,Total equity and liabilities,Financial position,"6,648",ANZSIC06 group C170,"6,6486,6486,6486,6486,6486,6486,6486,6486,6486,648"
2019,Level 3,CC51,Petroleum and Coal Product Manufacturing,Dollars (millions),H31,Shareholders funds or owners equity,Financial position,"2,513",ANZSIC06 group C170,"2,5132,5132,5132,5132,5132,5132,5132,5132,5132,513"
2019,Level 3,CC51,Petroleum and Coal Product Manufacturing,Dollars (millions),H32,Current liabilities,Financial position,"2,019",ANZSIC06 group C170,"2,0192,0192,0192,0192,0192,0192,0192,0192,0192,019"
2019,Level 3,CC51,Petroleum and Coal Product Manufacturing,Dollars (millions),H33,Other liabilities,Financial position,"2,116",ANZSIC06 group C170,"2,1162,1162,1162,1162,1162,1162,1162,1162,1162,116"
2019,Level 3,CC51,Petroleum and Coal Product Manufacturing,Dollars,H34,Total income per employee count,Financial ratios,"9,680,800",ANZSIC06 group C170,"9,680,8009,680,8009,680,8009,680,8009,680,8009,680,8009,680,8009,680,8009,680,8009,680,800"
2019,Level 3,CC51,Petroleum and Coal Product Manufacturing,Dollars,H35,Surplus per employee count,Financial ratios,"485,300",ANZSIC06 group C170,"485,300485,300485,300485,300485,300485,300485,300485,300485,300485,300"
2019,Level 3,CC51,Petroleum and Coal Product Manufacturing,Percentage,H36,Current ratio,Financial ratios,145,ANZSIC06 group C170,145145145145145145145145145145
2019,Level 3,CC51,Petroleum and Coal Product Manufacturing,Percentage,H37,Quick ratio,Financial ratios,79,ANZSIC06 group C170,79797979797979797979
2019,Level 3,CC51,Petroleum and Coal Product Manufacturing,Percentage,H38,Margin on sales of goods for resale,Financial ratios,C,ANZSIC06 group C170,CCCCCCCCCC
2019,Level 3,CC51,Petroleum and Coal Product Manufacturing,Percentage,H39,Return on equity,Financial ratios,27,ANZSIC06 group C170,27272727272727272727
2019,Level 3,CC51,Petroleum and Coal Product Manufacturing,Percentage,H40,Return on total assets,Financial ratios,10,ANZSIC06 group C170,10101010101010101010
2019,Level 3,CC51,Petroleum and Coal Product Manufacturing,Percentage,H41,Liabilities structure,Financial ratios,38,ANZSIC06 group C170,38383838383838383838
2019,Level 4,CC511,Petroleum and Coal Product Manufacturing,Dollars (millions),H01,Total income,Financial performance,"13,731",ANZSIC06 group C170,"13,73113,73113,73113,73113,73113,73113,73113,73113,73113,731"
2019,Level 4,CC511,Petroleum and Coal Product Manufacturing,Dollars (millions),H02,Sales of goods not further processed,Financial performance,C,ANZSIC06 group C170,CCCCCCCCCC
2019,Level 4,CC511,Petroleum and Coal Product Manufacturing,Dollars (millions),H03,Sales of other goods and services,Financial performance,"9,155",ANZSIC06 group C170,"9,1559,1559,1559,1559,1559,1559,1559,1559,1559,155"
2019,Level 4,CC511,Petroleum and Coal Product Manufacturing,Dollars (millions),H05,"Interest, dividends and donations",Financial performance,C,ANZSIC06 group C170,CCCCCCCCCC
2019,Level 4,CC511,Petroleum and Coal Product Manufacturing,Dollars (millions),H06,"Government funding, grants and subsidies",Financial performance,0,ANZSIC06 group C170,0000000000
2019,Level 4,CC511,Petroleum and Coal Product Manufacturing,Dollars (millions),H07,Non-operating income,Financial performance,C,ANZSIC06 group C170,CCCCCCCCCC
2019,Level 4,CC511,Petroleum and Coal Product Manufacturing,Dollars (millions),H08,Total expenditure,Financial performance,"12,993",ANZSIC06 group C170,"12,99312,99312,99312,99312,99312,99312,99312,99312,99312,993"
2019,Level 4,CC511,Petroleum and Coal Product Manufacturing,Dollars (millions),H09,Interest and donations,Financial performance,C,ANZSIC06 group C170,CCCCCCCCCC
2019,Level 4,CC511,Petroleum and Coal Product Manufacturing,Dollars (millions),H10,Indirect taxes,Financial performance,"2,411",ANZSIC06 group C170,"2,4112,4112,4112,4112,4112,4112,4112,4112,4112,411"
2019,Level 4,CC511,Petroleum and Coal Product Manufacturing,Dollars (millions),H11,Depreciation,Financial performance,263,ANZSIC06 group C170,263263263263263263263263263263
2019,Level 4,CC511,Petroleum and Coal Product Manufacturing,Dollars (millions),H12,Salaries and wages paid,Financial performance,246,ANZSIC06 group C170,246246246246246246246246246246
2019,Level 4,CC511,Petroleum and Coal Product Manufacturing,Dollars (millions),H13,Redundancy and severance,Financial performance,C,ANZSIC06 group C170,CCCCCCCCCC
2019,Level 4,CC511,Petroleum and Coal Product Manufacturing,Dollars (millions),H17,Purchases of goods bought for resale,Financial performance,"3,859",ANZSIC06 group C170,"3,8593,8593,8593,8593,8593,8593,8593,8593,8593,859"
2019,Level 4,CC511,Petroleum and Coal Product Manufacturing,Dollars (millions),H18,Other Purchases and operating expenses,Financial performance,"6,030",ANZSIC06 group C170,"6,0306,0306,0306,0306,0306,0306,0306,0306,0306,030"
2019,Level 4,CC511,Petroleum and Coal Product Manufacturing,Dollars (millions),H20,Non-operating expenses,Financial performance,C,ANZSIC06 group C170,CCCCCCCCCC
2019,Level 4,CC511,Petroleum and Coal Product Manufacturing,Dollars (millions),H21,Opening stocks,Financial performance,"1,378",ANZSIC06 group C170,"1,3781,3781,3781,3781,3781,3781,3781,3781,3781,378"
2019,Level 4,CC511,Petroleum and Coal Product Manufacturing,Dollars (millions),H22,Closing stocks,Financial performance,"1,328",ANZSIC06 group C170,"1,3281,3281,3281,3281,3281,3281,3281,3281,3281,328"
2019,Level 4,CC511,Petroleum and Coal Product Manufacturing,Dollars (millions),H23,Surplus before income tax,Financial performance,688,ANZSIC06 group C170,688688688688688688688688688688
2019,Level 4,CC511,Petroleum and Coal Product Manufacturing,Dollars (millions),H24,Total assets,Financial position,"6,648",ANZSIC06 group C170,"6,6486,6486,6486,6486,6486,6486,6486,6486,6486,648"
2019,Level 4,CC511,Petroleum and Coal Product Manufacturing,Dollars (millions),H25,Current assets,Financial position,"2,932",ANZSIC06 group C170,"2,9322,9322,9322,9322,9322,9322,9322,9322,9322,932"
2019,Level 4,CC511,Petroleum and Coal Product Manufacturing,Dollars (millions),H26,Fixed tangible assets,Financial position,C,ANZSIC06 group C170,CCCCCCCCCC
2019,Level 4,CC511,Petroleum and Coal Product Manufacturing,Dollars (millions),H27,Additions to fixed assets,Financial position,407,ANZSIC06 group C170,407407407407407407407407407407
2019,Level 4,CC511,Petroleum and Coal Product Manufacturing,Dollars (millions),H28,Disposals of fixed assets,Financial position,C,ANZSIC06 group C170,CCCCCCCCCC
2019,Level 4,CC511,Petroleum and Coal Product Manufacturing,Dollars (millions),H29,Other assets,Financial position,C,ANZSIC06 group C170,CCCCCCCCCC
2019,Level 4,CC511,Petroleum and Coal Product Manufacturing,Dollars (millions),H30,Total equity and liabilities,Financial position,"6,648",ANZSIC06 group C170,"6,6486,6486,6486,6486,6486,6486,6486,6486,6486,648"
2019,Level 4,CC511,Petroleum and Coal Product Manufacturing,Dollars (millions),H31,Shareholders funds or owners equity,Financial position,"2,513",ANZSIC06 group C170,"2,5132,5132,5132,5132,5132,5132,5132,5132,5132,513"
2019,Level 4,CC511,Petroleum and Coal Product Manufacturing,Dollars (millions),H32,Current liabilities,Financial position,"2,019",ANZSIC06 group C170,"2,0192,0192,0192,0192,0192,0192,0192,0192,0192,019"
2019,Level 4,CC511,Petroleum and Coal Product Manufacturing,Dollars (millions),H33,Other liabilities,Financial position,"2,116",ANZSIC06 group C170,"2,1162,1162,1162,1162,1162,1162,1162,1162,1162,116"
2019,Level 4,CC511,Petroleum and Coal Product Manufacturing,Dollars,H34,Total income per employee count,Financial ratios,"9,680,800",ANZSIC06 group C170,"9,680,8009,680,8009,680,8009,680,8009,680,8009,680,8009,680,8009,680,8009,680,8009,680,800"
2019,Level 4,CC511,Petroleum and Coal Product Manufacturing,Dollars,H35,Surplus per employee count,Financial ratios,"485,300",ANZSIC06 group C170,"485,300485,300485,300485,300485,300485,300485,300485,300485,300485,300"
2019,Level 4,CC511,Petroleum and Coal Product Manufacturing,Percentage,H36,Current ratio,Financial ratios,145,ANZSIC06 group C170,145145145145145145145145145145
2019,Level 4,CC511,Petroleum and Coal Product Manufacturing,Percentage,H37,Quick ratio,Financial ratios,79,ANZSIC06 group C170,79797979797979797979
2019,Level 4,CC511,Petroleum and Coal Product Manufacturing,Percentage,H38,Margin on sales of goods for resale,Financial ratios,C,ANZSIC06 group C170,CCCCCCCCCC
2019,Level 4,CC511,Petroleum and Coal Product Manufacturing,Percentage,H39,Return on equity,Financial ratios,27,ANZSIC06 group C170,27272727272727272727
2019,Level 4,CC511,Petroleum and Coal Product Manufacturing,Percentage,H40,Return on total assets,Financial ratios,10,ANZSIC06 group C170,10101010101010101010
2019,Level 4,CC511,Petroleum and Coal Product Manufacturing,Percentage,H41,Liabilities structure,Financial ratios,38,ANZSIC06 group C170,38383838383838383838
2019,Level 3,CC52,Basic Chemical and Chemical Product Manufacturing,Dollars (millions),H01,Total income,Financial performance,"6,001","ANZSIC06 groups C181, C182, C183, C184, C185, and C189","6,0016,0016,0016,0016,0016,0016,0016,0016,0016,001"
2019,Level 3,CC52,Basic Chemical and Chemical Product Manufacturing,Dollars (millions),H02,Sales of goods not further processed,Financial performance,"1,227","ANZSIC06 groups C181, C182, C183, C184, C185, and C189","1,2271,2271,2271,2271,2271,2271,2271,2271,2271,227"
2019,Level 3,CC52,Basic Chemical and Chemical Product Manufacturing,Dollars (millions),H03,Sales of other goods and services,Financial performance,"4,706","ANZSIC06 groups C181, C182, C183, C184, C185, and C189","4,7064,7064,7064,7064,7064,7064,7064,7064,7064,706"
2019,Level 3,CC52,Basic Chemical and Chemical Product Manufacturing,Dollars (millions),H05,"Interest, dividends and donations",Financial performance,23,"ANZSIC06 groups C181, C182, C183, C184, C185, and C189",23232323232323232323
2019,Level 3,CC52,Basic Chemical and Chemical Product Manufacturing,Dollars (millions),H06,"Government funding, grants and subsidies",Financial performance,C,"ANZSIC06 groups C181, C182, C183, C184, C185, and C189",CCCCCCCCCC
2019,Level 3,CC52,Basic Chemical and Chemical Product Manufacturing,Dollars (millions),H07,Non-operating income,Financial performance,C,"ANZSIC06 groups C181, C182, C183, C184, C185, and C189",CCCCCCCCCC
2019,Level 3,CC52,Basic Chemical and Chemical Product Manufacturing,Dollars (millions),H08,Total expenditure,Financial performance,"5,622","ANZSIC06 groups C181, C182, C183, C184, C185, and C189","5,6225,6225,6225,6225,6225,6225,6225,6225,6225,622"
2019,Level 3,CC52,Basic Chemical and Chemical Product Manufacturing,Dollars (millions),H09,Interest and donations,Financial performance,84,"ANZSIC06 groups C181, C182, C183, C184, C185, and C189",84848484848484848484
2019,Level 3,CC52,Basic Chemical and Chemical Product Manufacturing,Dollars (millions),H10,Indirect taxes,Financial performance,20,"ANZSIC06 groups C181, C182, C183, C184, C185, and C189",20202020202020202020
2019,Level 3,CC52,Basic Chemical and Chemical Product Manufacturing,Dollars (millions),H11,Depreciation,Financial performance,231,"ANZSIC06 groups C181, C182, C183, C184, C185, and C189",231231231231231231231231231231
2019,Level 3,CC52,Basic Chemical and Chemical Product Manufacturing,Dollars (millions),H12,Salaries and wages paid,Financial performance,663,"ANZSIC06 groups C181, C182, C183, C184, C185, and C189",663663663663663663663663663663
2019,Level 3,CC52,Basic Chemical and Chemical Product Manufacturing,Dollars (millions),H13,Redundancy and severance,Financial performance,C,"ANZSIC06 groups C181, C182, C183, C184, C185, and C189",CCCCCCCCCC
2019,Level 3,CC52,Basic Chemical and Chemical Product Manufacturing,Dollars (millions),H17,Purchases of goods bought for resale,Financial performance,884,"ANZSIC06 groups C181, C182, C183, C184, C185, and C189",884884884884884884884884884884
2019,Level 3,CC52,Basic Chemical and Chemical Product Manufacturing,Dollars (millions),H18,Other Purchases and operating expenses,Financial performance,"3,687","ANZSIC06 groups C181, C182, C183, C184, C185, and C189","3,6873,6873,6873,6873,6873,6873,6873,6873,6873,687"
2019,Level 3,CC52,Basic Chemical and Chemical Product Manufacturing,Dollars (millions),H20,Non-operating expenses,Financial performance,52,"ANZSIC06 groups C181, C182, C183, C184, C185, and C189",52525252525252525252
2019,Level 3,CC52,Basic Chemical and Chemical Product Manufacturing,Dollars (millions),H21,Opening stocks,Financial performance,913,"ANZSIC06 groups C181, C182, C183, C184, C185, and C189",913913913913913913913913913913
2019,Level 3,CC52,Basic Chemical and Chemical Product Manufacturing,Dollars (millions),H22,Closing stocks,Financial performance,991,"ANZSIC06 groups C181, C182, C183, C184, C185, and C189",991991991991991991991991991991
2019,Level 3,CC52,Basic Chemical and Chemical Product Manufacturing,Dollars (millions),H23,Surplus before income tax,Financial performance,456,"ANZSIC06 groups C181, C182, C183, C184, C185, and C189",456456456456456456456456456456
2019,Level 3,CC52,Basic Chemical and Chemical Product Manufacturing,Dollars (millions),H24,Total assets,Financial position,"5,573","ANZSIC06 groups C181, C182, C183, C184, C185, and C189","5,5735,5735,5735,5735,5735,5735,5735,5735,5735,573"
2019,Level 3,CC52,Basic Chemical and Chemical Product Manufacturing,Dollars (millions),H25,Current assets,Financial position,"2,624","ANZSIC06 groups C181, C182, C183, C184, C185, and C189","2,6242,6242,6242,6242,6242,6242,6242,6242,6242,624"
2019,Level 3,CC52,Basic Chemical and Chemical Product Manufacturing,Dollars (millions),H26,Fixed tangible assets,Financial position,"1,941","ANZSIC06 groups C181, C182, C183, C184, C185, and C189","1,9411,9411,9411,9411,9411,9411,9411,9411,9411,941"
2019,Level 3,CC52,Basic Chemical and Chemical Product Manufacturing,Dollars (millions),H27,Additions to fixed assets,Financial position,460,"ANZSIC06 groups C181, C182, C183, C184, C185, and C189",460460460460460460460460460460
2019,Level 3,CC52,Basic Chemical and Chemical Product Manufacturing,Dollars (millions),H28,Disposals of fixed assets,Financial position,37,"ANZSIC06 groups C181, C182, C183, C184, C185, and C189",37373737373737373737
2019,Level 3,CC52,Basic Chemical and Chemical Product Manufacturing,Dollars (millions),H29,Other assets,Financial position,"1,008","ANZSIC06 groups C181, C182, C183, C184, C185, and C189","1,0081,0081,0081,0081,0081,0081,0081,0081,0081,008"
2019,Level 3,CC52,Basic Chemical and Chemical Product Manufacturing,Dollars (millions),H30,Total equity and liabilities,Financial position,"5,573","ANZSIC06 groups C181, C182, C183, C184, C185, and C189","5,5735,5735,5735,5735,5735,5735,5735,5735,5735,573"
2019,Level 3,CC52,Basic Chemical and Chemical Product Manufacturing,Dollars (millions),H31,Shareholders funds or owners equity,Financial position,"2,610","ANZSIC06 groups C181, C182, C183, C184, C185, and C189","2,6102,6102,6102,6102,6102,6102,6102,6102,6102,610"
2019,Level 3,CC52,Basic Chemical and Chemical Product Manufacturing,Dollars (millions),H32,Current liabilities,Financial position,"1,950","ANZSIC06 groups C181, C182, C183, C184, C185, and C189","1,9501,9501,9501,9501,9501,9501,9501,9501,9501,950"
2019,Level 3,CC52,Basic Chemical and Chemical Product Manufacturing,Dollars (millions),H33,Other liabilities,Financial position,"1,012","ANZSIC06 groups C181, C182, C183, C184, C185, and C189","1,0121,0121,0121,0121,0121,0121,0121,0121,0121,012"
2019,Level 3,CC52,Basic Chemical and Chemical Product Manufacturing,Dollars,H34,Total income per employee count,Financial ratios,"687,100","ANZSIC06 groups C181, C182, C183, C184, C185, and C189","687,100687,100687,100687,100687,100687,100687,100687,100687,100687,100"
2019,Level 3,CC52,Basic Chemical and Chemical Product Manufacturing,Dollars,H35,Surplus per employee count,Financial ratios,"52,300","ANZSIC06 groups C181, C182, C183, C184, C185, and C189","52,30052,30052,30052,30052,30052,30052,30052,30052,30052,300"
2019,Level 3,CC52,Basic Chemical and Chemical Product Manufacturing,Percentage,H36,Current ratio,Financial ratios,135,"ANZSIC06 groups C181, C182, C183, C184, C185, and C189",135135135135135135135135135135
2019,Level 3,CC52,Basic Chemical and Chemical Product Manufacturing,Percentage,H37,Quick ratio,Financial ratios,84,"ANZSIC06 groups C181, C182, C183, C184, C185, and C189",84848484848484848484
2019,Level 3,CC52,Basic Chemical and Chemical Product Manufacturing,Percentage,H38,Margin on sales of goods for resale,Financial ratios,28,"ANZSIC06 groups C181, C182, C183, C184, C185, and C189",28282828282828282828
2019,Level 3,CC52,Basic Chemical and Chemical Product Manufacturing,Percentage,H39,Return on equity,Financial ratios,17,"ANZSIC06 groups C181, C182, C183, C184, C185, and C189",17171717171717171717
2019,Level 3,CC52,Basic Chemical and Chemical Product Manufacturing,Percentage,H40,Return on total assets,Financial ratios,8,"ANZSIC06 groups C181, C182, C183, C184, C185, and C189",8888888888
2019,Level 3,CC52,Basic Chemical and Chemical Product Manufacturing,Percentage,H41,Liabilities structure,Financial ratios,47,"ANZSIC06 groups C181, C182, C183, C184, C185, and C189",47474747474747474747
2019,Level 4,CC521,Basic Chemical and Basic Polymer Manufacturing,Dollars (millions),H01,Total income,Financial performance,"1,998",ANZSIC06 groups C181 and C182,"1,9981,9981,9981,9981,9981,9981,9981,9981,9981,998"
2019,Level 4,CC521,Basic Chemical and Basic Polymer Manufacturing,Dollars (millions),H04,Sales of goods and services,Financial performance,C,ANZSIC06 groups C181 and C182,CCCCCCCCCC
