Year,Industry_aggregation_NZSIOC,Industry_code_NZSIOC,Industry_name_NZSIOC,Units,Variable_code,Variable_name,Variable_category,Value,Industry_code_ANZSIC06,value_x10
2017,Level 3,AA11,Horticulture and Fruit Growing,Dollars (millions),H22,Closing stocks,Financial performance,312.0,"ANZSIC06 groups A011, A012, and A013",3120.0
2017,Level 3,AA11,Horticulture and Fruit Growing,Dollars (millions),H23,Surplus before income tax,Financial performance,794.0,"ANZSIC06 groups A011, A012, and A013",7940.0
2017,Level 3,AA11,Horticulture and Fruit Growing,Dollars (millions),H24,Total assets,Financial position,,"ANZSIC06 groups A011, A012, and A013",
2017,Level 3,AA11,Horticulture and Fruit Growing,Dollars (millions),H25,Current assets,Financial position,,"ANZSIC06 groups A011, A012, and A013",
2017,Level 3,AA11,Horticulture and Fruit Growing,Dollars (millions),H26,Fixed tangible assets,Financial position,,"ANZSIC06 groups A011, A012, and A013",
2017,Level 3,AA11,Horticulture and Fruit Growing,Dollars (millions),H29,Other assets,Financial position,,"ANZSIC06 groups A011, A012, and A013",
2017,Level 3,AA11,Horticulture and Fruit Growing,Dollars (millions),H30,Total equity and liabilities,Financial position,,"ANZSIC06 groups A011, A012, and A013",
2017,Level 3,AA11,Horticulture and Fruit Growing,Dollars (millions),H31,Shareholders funds or owners equity,Financial position,,"ANZSIC06 groups A011, A012, and A013",
2017,Level 3,AA11,Horticulture and Fruit Growing,Dollars (millions),H32,Current liabilities,Financial position,,"ANZSIC06 groups A011, A012, and A013",
2017,Level 3,AA11,Horticulture and Fruit Growing,Dollars (millions),H33,Other liabilities,Financial position,,"ANZSIC06 groups A011, A012, and A013",
2017,Level 3,AA11,Horticulture and Fruit Growing,Dollars,H34,Total income per employee count,Financial ratios,,"ANZSIC06 groups A011, A012, and A013",
2017,Level 3,AA11,Horticulture and Fruit Growing,Dollars,H35,Surplus per employee count,Financial ratios,,"ANZSIC06 groups A011, A012, and A013",
2017,Level 3,AA11,Horticulture and Fruit Growing,Percentage,H36,Current ratio,Financial ratios,72.0,"ANZSIC06 groups A011, A012, and A013",720.0
2017,Level 3,AA11,Horticulture and Fruit Growing,Percentage,H37,Quick ratio,Financial ratios,62.0,"ANZSIC06 groups A011, A012, and A013",620.0
2017,Level 3,AA11,Horticulture and Fruit Growing,Percentage,H39,Return on equity,Financial ratios,14.0,"ANZSIC06 groups A011, A012, and A013",140.0
2017,Level 3,AA11,Horticulture and Fruit Growing,Percentage,H40,Return on total assets,Financial ratios,6.0,"ANZSIC06 groups A011, A012, and A013",60.0
2017,Level 3,AA11,Horticulture and Fruit Growing,Percentage,H41,Liabilities structure,Financial ratios,46.0,"ANZSIC06 groups A011, A012, and A013",460.0
2017,Level 4,AA111,Horticulture and Fruit Growing,Dollars (millions),H01,Total income,Financial performance,,"ANZSIC06 groups A011, A012, and A013",
2017,Level 4,AA111,Horticulture and Fruit Growing,Dollars (millions),H04,"Sales, government funding, grants and subsidies",Financial performance,,"ANZSIC06 groups A011, A012, and A013",
2017,Level 4,AA111,Horticulture and Fruit Growing,Dollars (millions),H05,"Interest, dividends and donations",Financial performance,72.0,"ANZSIC06 groups A011, A012, and A013",720.0
2017,Level 4,AA111,Horticulture and Fruit Growing,Dollars (millions),H07,Non-operating income,Financial performance,158.0,"ANZSIC06 groups A011, A012, and A013",1580.0
2017,Level 4,AA111,Horticulture and Fruit Growing,Dollars (millions),H08,Total expenditure,Financial performance,,"ANZSIC06 groups A011, A012, and A013",
2017,Level 4,AA111,Horticulture and Fruit Growing,Dollars (millions),H09,Interest and donations,Financial performance,179.0,"ANZSIC06 groups A011, A012, and A013",1790.0
2017,Level 4,AA111,Horticulture and Fruit Growing,Dollars (millions),H10,Indirect taxes,Financial performance,34.0,"ANZSIC06 groups A011, A012, and A013",340.0
2017,Level 4,AA111,Horticulture and Fruit Growing,Dollars (millions),H11,Depreciation,Financial performance,184.0,"ANZSIC06 groups A011, A012, and A013",1840.0
2017,Level 4,AA111,Horticulture and Fruit Growing,Dollars (millions),H12,Salaries and wages paid,Financial performance,715.0,"ANZSIC06 groups A011, A012, and A013",7150.0
2017,Level 4,AA111,Horticulture and Fruit Growing,Dollars (millions),H13,Redundancy and severance,Financial performance,0.0,"ANZSIC06 groups A011, A012, and A013",0.0
2017,Level 4,AA111,Horticulture and Fruit Growing,Dollars (millions),H19,Purchases and other operating expenses,Financial performance,,"ANZSIC06 groups A011, A012, and A013",
2017,Level 4,AA111,Horticulture and Fruit Growing,Dollars (millions),H20,Non-operating expenses,Financial performance,12.0,"ANZSIC06 groups A011, A012, and A013",120.0
2017,Level 4,AA111,Horticulture and Fruit Growing,Dollars (millions),H21,Opening stocks,Financial performance,303.0,"ANZSIC06 groups A011, A012, and A013",3030.0
2017,Level 4,AA111,Horticulture and Fruit Growing,Dollars (millions),H22,Closing stocks,Financial performance,312.0,"ANZSIC06 groups A011, A012, and A013",3120.0
2017,Level 4,AA111,Horticulture and Fruit Growing,Dollars (millions),H23,Surplus before income tax,Financial performance,794.0,"ANZSIC06 groups A011, A012, and A013",7940.0
2017,Level 4,AA111,Horticulture and Fruit Growing,Dollars (millions),H24,Total assets,Financial position,,"ANZSIC06 groups A011, A012, and A013",
2017,Level 4,AA111,Horticulture and Fruit Growing,Dollars (millions),H25,Current assets,Financial position,,"ANZSIC06 groups A011, A012, and A013",
2017,Level 4,AA111,Horticulture and Fruit Growing,Dollars (millions),H26,Fixed tangible assets,Financial position,,"ANZSIC06 groups A011, A012, and A013",
2017,Level 4,AA111,Horticulture and Fruit Growing,Dollars (millions),H29,Other assets,Financial position,,"ANZSIC06 groups A011, A012, and A013",
2017,Level 4,AA111,Horticulture and Fruit Growing,Dollars (millions),H30,Total equity and liabilities,Financial position,,"ANZSIC06 groups A011, A012, and A013",
2017,Level 4,AA111,Horticulture and Fruit Growing,Dollars (millions),H31,Shareholders funds or owners equity,Financial position,,"ANZSIC06 groups A011, A012, and A013",
2017,Level 4,AA111,Horticulture and Fruit Growing,Dollars (millions),H32,Current liabilities,Financial position,,"ANZSIC06 groups A011, A012, and A013",
2017,Level 4,AA111,Horticulture and Fruit Growing,Dollars (millions),H33,Other liabilities,Financial position,,"ANZSIC06 groups A011, A012, and A013",
2017,Level 4,AA111,Horticulture and Fruit Growing,Dollars,H34,Total income per employee count,Financial ratios,,"ANZSIC06 groups A011, A012, and A013",
2017,Level 4,AA111,Horticulture and Fruit Growing,Dollars,H35,Surplus per employee count,Financial ratios,,"ANZSIC06 groups A011, A012, and A013",
2017,Level 4,AA111,Horticulture and Fruit Growing,Percentage,H36,Current ratio,Financial ratios,72.0,"ANZSIC06 groups A011, A012, and A013",720.0
2017,Level 4,AA111,Horticulture and Fruit Growing,Percentage,H37,Quick ratio,Financial ratios,62.0,"ANZSIC06 groups A011, A012, and A013",620.0
2017,Level 4,AA111,Horticulture and Fruit Growing,Percentage,H39,Return on equity,Financial ratios,14.0,"ANZSIC06 groups A011, A012, and A013",140.0
2017,Level 4,AA111,Horticulture and Fruit Growing,Percentage,H40,Return on total assets,Financial ratios,6.0,"ANZSIC06 groups A011, A012, and A013",60.0
2017,Level 4,AA111,Horticulture and Fruit Growing,Percentage,H41,Liabilities structure,Financial ratios,46.0,"ANZSIC06 groups A011, A012, and A013",460.0
2017,Level 3,AA12,"Sheep, Beef Cattle and Grain Farming",Dollars (millions),H01,Total income,Financial performance,,ANZSIC06 groups A014 and A015,
2017,Level 3,AA12,"Sheep, Beef Cattle and Grain Farming",Dollars (millions),H04,"Sales, government funding, grants and subsidies",Financial performance,,ANZSIC06 groups A014 and A015,
2017,Level 3,AA12,"Sheep, Beef Cattle and Grain Farming",Dollars (millions),H05,"Interest, dividends and donations",Financial performance,141.0,ANZSIC06 groups A014 and A015,1410.0
2017,Level 3,AA12,"Sheep, Beef Cattle and Grain Farming",Dollars (millions),H07,Non-operating income,Financial performance,545.0,ANZSIC06 groups A014 and A015,5450.0
2017,Level 3,AA12,"Sheep, Beef Cattle and Grain Farming",Dollars (millions),H08,Total expenditure,Financial performance,,ANZSIC06 groups A014 and A015,
2017,Level 3,AA12,"Sheep, Beef Cattle and Grain Farming",Dollars (millions),H09,Interest and donations,Financial performance,708.0,ANZSIC06 groups A014 and A015,7080.0
2017,Level 3,AA12,"Sheep, Beef Cattle and Grain Farming",Dollars (millions),H10,Indirect taxes,Financial performance,185.0,ANZSIC06 groups A014 and A015,1850.0
2017,Level 3,AA12,"Sheep, Beef Cattle and Grain Farming",Dollars (millions),H11,Depreciation,Financial performance,520.0,ANZSIC06 groups A014 and A015,5200.0
2017,Level 3,AA12,"Sheep, Beef Cattle and Grain Farming",Dollars (millions),H12,Salaries and wages paid,Financial performance,952.0,ANZSIC06 groups A014 and A015,9520.0
2017,Level 3,AA12,"Sheep, Beef Cattle and Grain Farming",Dollars (millions),H13,Redundancy and severance,Financial performance,0.0,ANZSIC06 groups A014 and A015,0.0
2017,Level 3,AA12,"Sheep, Beef Cattle and Grain Farming",Dollars (millions),H19,Purchases and other operating expenses,Financial performance,,ANZSIC06 groups A014 and A015,
2017,Level 3,AA12,"Sheep, Beef Cattle and Grain Farming",Dollars (millions),H20,Non-operating expenses,Financial performance,34.0,ANZSIC06 groups A014 and A015,340.0
2017,Level 3,AA12,"Sheep, Beef Cattle and Grain Farming",Dollars (millions),H21,Opening stocks,Financial performance,,ANZSIC06 groups A014 and A015,
2017,Level 3,AA12,"Sheep, Beef Cattle and Grain Farming",Dollars (millions),H22,Closing stocks,Financial performance,,ANZSIC06 groups A014 and A015,
2017,Level 3,AA12,"Sheep, Beef Cattle and Grain Farming",Dollars (millions),H23,Surplus before income tax,Financial performance,,ANZSIC06 groups A014 and A015,
2017,Level 3,AA12,"Sheep, Beef Cattle and Grain Farming",Dollars (millions),H24,Total assets,Financial position,,ANZSIC06 groups A014 and A015,
2017,Level 3,AA12,"Sheep, Beef Cattle and Grain Farming",Dollars (millions),H25,Current assets,Financial position,,ANZSIC06 groups A014 and A015,
2017,Level 3,AA12,"Sheep, Beef Cattle and Grain Farming",Dollars (millions),H26,Fixed tangible assets,Financial position,,ANZSIC06 groups A014 and A015,
2017,Level 3,AA12,"Sheep, Beef Cattle and Grain Farming",Dollars (millions),H29,Other assets,Financial position,,ANZSIC06 groups A014 and A015,
2017,Level 3,AA12,"Sheep, Beef Cattle and Grain Farming",Dollars (millions),H30,Total equity and liabilities,Financial position,,ANZSIC06 groups A014 and A015,
2017,Level 3,AA12,"Sheep, Beef Cattle and Grain Farming",Dollars (millions),H31,Shareholders funds or owners equity,Financial position,,ANZSIC06 groups A014 and A015,
2017,Level 3,AA12,"Sheep, Beef Cattle and Grain Farming",Dollars (millions),H32,Current liabilities,Financial position,,ANZSIC06 groups A014 and A015,
2017,Level 3,AA12,"Sheep, Beef Cattle and Grain Farming",Dollars (millions),H33,Other liabilities,Financial position,,ANZSIC06 groups A014 and A015,
2017,Level 3,AA12,"Sheep, Beef Cattle and Grain Farming",Dollars,H34,Total income per employee count,Financial ratios,,ANZSIC06 groups A014 and A015,
2017,Level 3,AA12,"Sheep, Beef Cattle and Grain Farming",Dollars,H35,Surplus per employee count,Financial ratios,,ANZSIC06 groups A014 and A015,
2017,Level 3,AA12,"Sheep, Beef Cattle and Grain Farming",Percentage,H36,Current ratio,Financial ratios,126.0,ANZSIC06 groups A014 and A015,1260.0
2017,Level 3,AA12,"Sheep, Beef Cattle and Grain Farming",Percentage,H37,Quick ratio,Financial ratios,60.0,ANZSIC06 groups A014 and A015,600.0
2017,Level 3,AA12,"Sheep, Beef Cattle and Grain Farming",Percentage,H39,Return on equity,Financial ratios,4.0,ANZSIC06 groups A014 and A015,40.0
2017,Level 3,AA12,"Sheep, Beef Cattle and Grain Farming",Percentage,H40,Return on total assets,Financial ratios,2.0,ANZSIC06 groups A014 and A015,20.0
2017,Level 3,AA12,"Sheep, Beef Cattle and Grain Farming",Percentage,H41,Liabilities structure,Financial ratios,56.0,ANZSIC06 groups A014 and A015,560.0
2017,Level 4,AA121,"Sheep, Beef Cattle and Grain Farming",Dollars (millions),H01,Total income,Financial performance,,ANZSIC06 groups A014 and A015,
2017,Level 4,AA121,"Sheep, Beef Cattle and Grain Farming",Dollars (millions),H04,"Sales, government funding, grants and subsidies",Financial performance,,ANZSIC06 groups A014 and A015,
2017,Level 4,AA121,"Sheep, Beef Cattle and Grain Farming",Dollars (millions),H05,"Interest, dividends and donations",Financial performance,141.0,ANZSIC06 groups A014 and A015,1410.0
2017,Level 4,AA121,"Sheep, Beef Cattle and Grain Farming",Dollars (millions),H07,Non-operating income,Financial performance,545.0,ANZSIC06 groups A014 and A015,5450.0
2017,Level 4,AA121,"Sheep, Beef Cattle and Grain Farming",Dollars (millions),H08,Total expenditure,Financial performance,,ANZSIC06 groups A014 and A015,
2017,Level 4,AA121,"Sheep, Beef Cattle and Grain Farming",Dollars (millions),H09,Interest and donations,Financial performance,708.0,ANZSIC06 groups A014 and A015,7080.0
2017,Level 4,AA121,"Sheep, Beef Cattle and Grain Farming",Dollars (millions),H10,Indirect taxes,Financial performance,185.0,ANZSIC06 groups A014 and A015,1850.0
2017,Level 4,AA121,"Sheep, Beef Cattle and Grain Farming",Dollars (millions),H11,Depreciation,Financial performance,520.0,ANZSIC06 groups A014 and A015,5200.0
2017,Level 4,AA121,"Sheep, Beef Cattle and Grain Farming",Dollars (millions),H12,Salaries and wages paid,Financial performance,952.0,ANZSIC06 groups A014 and A015,9520.0
2017,Level 4,AA121,"Sheep, Beef Cattle and Grain Farming",Dollars (millions),H13,Redundancy and severance,Financial performance,0.0,ANZSIC06 groups A014 and A015,0.0
2017,Level 4,AA121,"Sheep, Beef Cattle and Grain Farming",Dollars (millions),H19,Purchases and other operating expenses,Financial performance,,ANZSIC06 groups A014 and A015,
2017,Level 4,AA121,"Sheep, Beef Cattle and Grain Farming",Dollars (millions),H20,Non-operating expenses,Financial performance,34.0,ANZSIC06 groups A014 and A015,340.0
2017,Level 4,AA121,"Sheep, Beef Cattle and Grain Farming",Dollars (millions),H21,Opening stocks,Financial performance,,ANZSIC06 groups A014 and A015,
2017,Level 4,AA121,"Sheep, Beef Cattle and Grain Farming",Dollars (millions),H22,Closing stocks,Financial performance,,ANZSIC06 groups A014 and A015,
2017,Level 4,AA121,"Sheep, Beef Cattle and Grain Farming",Dollars (millions),H23,Surplus before income tax,Financial performance,,ANZSIC06 groups A014 and A015,
2017,Level 4,AA121,"Sheep, Beef Cattle and Grain Farming",Dollars (millions),H24,Total assets,Financial position,,ANZSIC06 groups A014 and A015,
2017,Level 4,AA121,"Sheep, Beef Cattle and Grain Farming",Dollars (millions),H25,Current assets,Financial position,,ANZSIC06 groups A014 and A015,
2017,Level 4,AA121,"Sheep, Beef Cattle and Grain Farming",Dollars (millions),H26,Fixed tangible assets,Financial position,,ANZSIC06 groups A014 and A015,
2017,Level 4,AA121,"Sheep, Beef Cattle and Grain Farming",Dollars (millions),H29,Other assets,Financial position,,ANZSIC06 groups A014 and A015,
2017,Level 4,AA121,"Sheep, Beef Cattle and Grain Farming",Dollars (millions),H30,Total equity and liabilities,Financial position,,ANZSIC06 groups A014 and A015,
2017,Level 4,AA121,"Sheep, Beef Cattle and Grain Farming",Dollars (millions),H31,Shareholders funds or owners equity,Financial position,,ANZSIC06 groups A014 and A015,
2017,Level 4,AA121,"Sheep, Beef Cattle and Grain Farming",Dollars (millions),H32,Current liabilities,Financial position,,ANZSIC06 groups A014 and A015,
2017,Level 4,AA121,"Sheep, Beef Cattle and Grain Farming",Dollars (millions),H33,Other liabilities,Financial position,,ANZSIC06 groups A014 and A015,
2017,Level 4,AA121,"Sheep, Beef Cattle and Grain Farming",Dollars,H34,Total income per employee count,Financial ratios,,ANZSIC06 groups A014 and A015,
2017,Level 4,AA121,"Sheep, Beef Cattle and Grain Farming",Dollars,H35,Surplus per employee count,Financial ratios,,ANZSIC06 groups A014 and A015,
2017,Level 4,AA121,"Sheep, Beef Cattle and Grain Farming",Percentage,H36,Current ratio,Financial ratios,126.0,ANZSIC06 groups A014 and A015,1260.0
2017,Level 4,AA121,"Sheep, Beef Cattle and Grain Farming",Percentage,H37,Quick ratio,Financial ratios,60.0,ANZSIC06 groups A014 and A015,600.0
2017,Level 4,AA121,"Sheep, Beef Cattle and Grain Farming",Percentage,H39,Return on equity,Financial ratios,4.0,ANZSIC06 groups A014 and A015,40.0
2017,Level 4,AA121,"Sheep, Beef Cattle and Grain Farming",Percentage,H40,Return on total assets,Financial ratios,2.0,ANZSIC06 groups A014 and A015,20.0
2017,Level 4,AA121,"Sheep, Beef Cattle and Grain Farming",Percentage,H41,Liabilities structure,Financial ratios,56.0,ANZSIC06 groups A014 and A015,560.0
2017,Level 3,AA13,Dairy Cattle Farming,Dollars (millions),H01,Total income,Financial performance,,ANZSIC06 group A016,
2017,Level 3,AA13,Dairy Cattle Farming,Dollars (millions),H04,"Sales, government funding, grants and subsidies",Financial performance,,ANZSIC06 group A016,
2017,Level 3,AA13,Dairy Cattle Farming,Dollars (millions),H05,"Interest, dividends and donations",Financial performance,193.0,ANZSIC06 group A016,1930.0
2017,Level 3,AA13,Dairy Cattle Farming,Dollars (millions),H07,Non-operating income,Financial performance,273.0,ANZSIC06 group A016,2730.0
2017,Level 3,AA13,Dairy Cattle Farming,Dollars (millions),H08,Total expenditure,Financial performance,,ANZSIC06 group A016,
2017,Level 3,AA13,Dairy Cattle Farming,Dollars (millions),H09,Interest and donations,Financial performance,,ANZSIC06 group A016,
2017,Level 3,AA13,Dairy Cattle Farming,Dollars (millions),H10,Indirect taxes,Financial performance,168.0,ANZSIC06 group A016,1680.0
2017,Level 3,AA13,Dairy Cattle Farming,Dollars (millions),H11,Depreciation,Financial performance,612.0,ANZSIC06 group A016,6120.0
2017,Level 3,AA13,Dairy Cattle Farming,Dollars (millions),H12,Salaries and wages paid,Financial performance,,ANZSIC06 group A016,
2017,Level 3,AA13,Dairy Cattle Farming,Dollars (millions),H13,Redundancy and severance,Financial performance,0.0,ANZSIC06 group A016,0.0
2017,Level 3,AA13,Dairy Cattle Farming,Dollars (millions),H19,Purchases and other operating expenses,Financial performance,,ANZSIC06 group A016,
2017,Level 3,AA13,Dairy Cattle Farming,Dollars (millions),H20,Non-operating expenses,Financial performance,41.0,ANZSIC06 group A016,410.0
2017,Level 3,AA13,Dairy Cattle Farming,Dollars (millions),H21,Opening stocks,Financial performance,,ANZSIC06 group A016,
2017,Level 3,AA13,Dairy Cattle Farming,Dollars (millions),H22,Closing stocks,Financial performance,,ANZSIC06 group A016,
2017,Level 3,AA13,Dairy Cattle Farming,Dollars (millions),H23,Surplus before income tax,Financial performance,,ANZSIC06 group A016,
2017,Level 3,AA13,Dairy Cattle Farming,Dollars (millions),H24,Total assets,Financial position,,ANZSIC06 group A016,
2017,Level 3,AA13,Dairy Cattle Farming,Dollars (millions),H25,Current assets,Financial position,,ANZSIC06 group A016,
2017,Level 3,AA13,Dairy Cattle Farming,Dollars (millions),H26,Fixed tangible assets,Financial position,,ANZSIC06 group A016,
2017,Level 3,AA13,Dairy Cattle Farming,Dollars (millions),H29,Other assets,Financial position,,ANZSIC06 group A016,
2017,Level 3,AA13,Dairy Cattle Farming,Dollars (millions),H30,Total equity and liabilities,Financial position,,ANZSIC06 group A016,
2017,Level 3,AA13,Dairy Cattle Farming,Dollars (millions),H31,Shareholders funds or owners equity,Financial position,,ANZSIC06 group A016,
2017,Level 3,AA13,Dairy Cattle Farming,Dollars (millions),H32,Current liabilities,Financial position,,ANZSIC06 group A016,
2017,Level 3,AA13,Dairy Cattle Farming,Dollars (millions),H33,Other liabilities,Financial position,,ANZSIC06 group A016,
2017,Level 3,AA13,Dairy Cattle Farming,Dollars,H34,Total income per employee count,Financial ratios,,ANZSIC06 group A016,
2017,Level 3,AA13,Dairy Cattle Farming,Dollars,H35,Surplus per employee count,Financial ratios,,ANZSIC06 group A016,
2017,Level 3,AA13,Dairy Cattle Farming,Percentage,H36,Current ratio,Financial ratios,114.0,ANZSIC06 group A016,1140.0
2017,Level 3,AA13,Dairy Cattle Farming,Percentage,H37,Quick ratio,Financial ratios,45.0,ANZSIC06 group A016,450.0
2017,Level 3,AA13,Dairy Cattle Farming,Percentage,H39,Return on equity,Financial ratios,7.0,ANZSIC06 group A016,70.0
2017,Level 3,AA13,Dairy Cattle Farming,Percentage,H40,Return on total assets,Financial ratios,2.0,ANZSIC06 group A016,20.0
2017,Level 3,AA13,Dairy Cattle Farming,Percentage,H41,Liabilities structure,Financial ratios,36.0,ANZSIC06 group A016,360.0
2017,Level 4,AA131,Dairy Cattle Farming,Dollars (millions),H01,Total income,Financial performance,,ANZSIC06 group A016,
2017,Level 4,AA131,Dairy Cattle Farming,Dollars (millions),H04,"Sales, government funding, grants and subsidies",Financial performance,,ANZSIC06 group A016,
2017,Level 4,AA131,Dairy Cattle Farming,Dollars (millions),H05,"Interest, dividends and donations",Financial performance,193.0,ANZSIC06 group A016,1930.0
2017,Level 4,AA131,Dairy Cattle Farming,Dollars (millions),H07,Non-operating income,Financial performance,273.0,ANZSIC06 group A016,2730.0
2017,Level 4,AA131,Dairy Cattle Farming,Dollars (millions),H08,Total expenditure,Financial performance,,ANZSIC06 group A016,
2017,Level 4,AA131,Dairy Cattle Farming,Dollars (millions),H09,Interest and donations,Financial performance,,ANZSIC06 group A016,
2017,Level 4,AA131,Dairy Cattle Farming,Dollars (millions),H10,Indirect taxes,Financial performance,168.0,ANZSIC06 group A016,1680.0
2017,Level 4,AA131,Dairy Cattle Farming,Dollars (millions),H11,Depreciation,Financial performance,612.0,ANZSIC06 group A016,6120.0
2017,Level 4,AA131,Dairy Cattle Farming,Dollars (millions),H12,Salaries and wages paid,Financial performance,,ANZSIC06 group A016,
2017,Level 4,AA131,Dairy Cattle Farming,Dollars (millions),H13,Redundancy and severance,Financial performance,0.0,ANZSIC06 group A016,0.0
2017,Level 4,AA131,Dairy Cattle Farming,Dollars (millions),H19,Purchases and other operating expenses,Financial performance,,ANZSIC06 group A016,
2017,Level 4,AA131,Dairy Cattle Farming,Dollars (millions),H20,Non-operating expenses,Financial performance,41.0,ANZSIC06 group A016,410.0
2017,Level 4,AA131,Dairy Cattle Farming,Dollars (millions),H21,Opening stocks,Financial performance,,ANZSIC06 group A016,
2017,Level 4,AA131,Dairy Cattle Farming,Dollars (millions),H22,Closing stocks,Financial performance,,ANZSIC06 group A016,
2017,Level 4,AA131,Dairy Cattle Farming,Dollars (millions),H23,Surplus before income tax,Financial performance,,ANZSIC06 group A016,
2017,Level 4,AA131,Dairy Cattle Farming,Dollars (millions),H24,Total assets,Financial position,,ANZSIC06 group A016,
2017,Level 4,AA131,Dairy Cattle Farming,Dollars (millions),H25,Current assets,Financial position,,ANZSIC06 group A016,
2017,Level 4,AA131,Dairy Cattle Farming,Dollars (millions),H26,Fixed tangible assets,Financial position,,ANZSIC06 group A016,
2017,Level 4,AA131,Dairy Cattle Farming,Dollars (millions),H29,Other assets,Financial position,,ANZSIC06 group A016,
2017,Level 4,AA131,Dairy Cattle Farming,Dollars (millions),H30,Total equity and liabilities,Financial position,,ANZSIC06 group A016,
2017,Level 4,AA131,Dairy Cattle Farming,Dollars (millions),H31,Shareholders funds or owners equity,Financial position,,ANZSIC06 group A016,
2017,Level 4,AA131,Dairy Cattle Farming,Dollars (millions),H32,Current liabilities,Financial position,,ANZSIC06 group A016,
2017,Level 4,AA131,Dairy Cattle Farming,Dollars (millions),H33,Other liabilities,Financial position,,ANZSIC06 group A016,
2017,Level 4,AA131,Dairy Cattle Farming,Dollars,H34,Total income per employee count,Financial ratios,,ANZSIC06 group A016,
2017,Level 4,AA131,Dairy Cattle Farming,Dollars,H35,Surplus per employee count,Financial ratios,,ANZSIC06 group A016,
2017,Level 4,AA131,Dairy Cattle Farming,Percentage,H36,Current ratio,Financial ratios,114.0,ANZSIC06 group A016,1140.0
2017,Level 4,AA131,Dairy Cattle Farming,Percentage,H37,Quick ratio,Financial ratios,45.0,ANZSIC06 group A016,450.0
2017,Level 4,AA131,Dairy Cattle Farming,Percentage,H39,Return on equity,Financial ratios,7.0,ANZSIC06 group A016,70.0
2017,Level 4,AA131,Dairy Cattle Farming,Percentage,H40,Return on total assets,Financial ratios,2.0,ANZSIC06 group A016,20.0
2017,Level 4,AA131,Dairy Cattle Farming,Percentage,H41,Liabilities structure,Financial ratios,36.0,ANZSIC06 group A016,360.0
2017,Level 3,AA14,"Poultry, Deer and Other Livestock Farming",Dollars (millions),H01,Total income,Financial performance,,"ANZSIC06 groups A017, A018, and A019",
2017,Level 3,AA14,"Poultry, Deer and Other Livestock Farming",Dollars (millions),H04,"Sales, government funding, grants and subsidies",Financial performance,,"ANZSIC06 groups A017, A018, and A019",
2017,Level 3,AA14,"Poultry, Deer and Other Livestock Farming",Dollars (millions),H05,"Interest, dividends and donations",Financial performance,24.0,"ANZSIC06 groups A017, A018, and A019",240.0
2017,Level 3,AA14,"Poultry, Deer and Other Livestock Farming",Dollars (millions),H07,Non-operating income,Financial performance,65.0,"ANZSIC06 groups A017, A018, and A019",650.0
2017,Level 3,AA14,"Poultry, Deer and Other Livestock Farming",Dollars (millions),H08,Total expenditure,Financial performance,,"ANZSIC06 groups A017, A018, and A019",
2017,Level 3,AA14,"Poultry, Deer and Other Livestock Farming",Dollars (millions),H09,Interest and donations,Financial performance,94.0,"ANZSIC06 groups A017, A018, and A019",940.0
2017,Level 3,AA14,"Poultry, Deer and Other Livestock Farming",Dollars (millions),H10,Indirect taxes,Financial performance,15.0,"ANZSIC06 groups A017, A018, and A019",150.0
2017,Level 3,AA14,"Poultry, Deer and Other Livestock Farming",Dollars (millions),H11,Depreciation,Financial performance,97.0,"ANZSIC06 groups A017, A018, and A019",970.0
2017,Level 3,AA14,"Poultry, Deer and Other Livestock Farming",Dollars (millions),H12,Salaries and wages paid,Financial performance,258.0,"ANZSIC06 groups A017, A018, and A019",2580.0
2017,Level 3,AA14,"Poultry, Deer and Other Livestock Farming",Dollars (millions),H13,Redundancy and severance,Financial performance,0.0,"ANZSIC06 groups A017, A018, and A019",0.0
2017,Level 3,AA14,"Poultry, Deer and Other Livestock Farming",Dollars (millions),H19,Purchases and other operating expenses,Financial performance,,"ANZSIC06 groups A017, A018, and A019",
2017,Level 3,AA14,"Poultry, Deer and Other Livestock Farming",Dollars (millions),H20,Non-operating expenses,Financial performance,8.0,"ANZSIC06 groups A017, A018, and A019",80.0
2017,Level 3,AA14,"Poultry, Deer and Other Livestock Farming",Dollars (millions),H21,Opening stocks,Financial performance,594.0,"ANZSIC06 groups A017, A018, and A019",5940.0
2017,Level 3,AA14,"Poultry, Deer and Other Livestock Farming",Dollars (millions),H22,Closing stocks,Financial performance,628.0,"ANZSIC06 groups A017, A018, and A019",6280.0
2017,Level 3,AA14,"Poultry, Deer and Other Livestock Farming",Dollars (millions),H23,Surplus before income tax,Financial performance,290.0,"ANZSIC06 groups A017, A018, and A019",2900.0
2017,Level 3,AA14,"Poultry, Deer and Other Livestock Farming",Dollars (millions),H24,Total assets,Financial position,,"ANZSIC06 groups A017, A018, and A019",
2017,Level 3,AA14,"Poultry, Deer and Other Livestock Farming",Dollars (millions),H25,Current assets,Financial position,,"ANZSIC06 groups A017, A018, and A019",
2017,Level 3,AA14,"Poultry, Deer and Other Livestock Farming",Dollars (millions),H26,Fixed tangible assets,Financial position,,"ANZSIC06 groups A017, A018, and A019",
2017,Level 3,AA14,"Poultry, Deer and Other Livestock Farming",Dollars (millions),H29,Other assets,Financial position,958.0,"ANZSIC06 groups A017, A018, and A019",9580.0
2017,Level 3,AA14,"Poultry, Deer and Other Livestock Farming",Dollars (millions),H30,Total equity and liabilities,Financial position,,"ANZSIC06 groups A017, A018, and A019",
